#Frame     RMSD_00002
 3857088       5.1148
 3683350       5.1149
10529365       5.1153
 9598086       5.1154
 8776779       5.1159
 5219093       5.1165
10480416       5.1166
 8776788       5.1170
 3700670       5.1172
10480425       5.1177
 3700853       5.1179
 8586403       5.1187
10876747       5.1188
 4072415       5.1197
 8586263       5.1198
10876926       5.1199
 3683359       5.1208
10507756       5.1211
 3859963       5.1212
 4747711       5.1215
10514904       5.1217
10948427       5.1219
10926464       5.1220
10507782       5.1222
 3684220       5.1227
10515063       5.1228
10926730       5.1231
10480559       5.1235
 3700857       5.1237
10947412       5.1238
10480568       5.1246
10947429       5.1249
 5676044       5.1250
 8753897       5.1267
 3860029       5.1271
 7895477       5.1281
 9599535       5.1284
10535328       5.1285
 3684229       5.1286
 9599557       5.1295
  131767       5.1303
 8586584       5.1306
 4747996       5.1309
10506501       5.1314
 8586664       5.1317
 4770085       5.1318
 8751981       5.1319
10511542       5.1335
 3700578       5.1344
10511622       5.1346
 9554507       5.1349
  131647       5.1350
 3700759       5.1355
  131527       5.1357
 9554545       5.1359
 3816422       5.1364
 8865305       5.1367
 8856363       5.1375
 8865385       5.1377
 5207088       5.1379
 8752945       5.1384
 9598912       5.1388
10534582       5.1390
10507328       5.1393
 9598938       5.1399
10534635       5.1401
 5669130       5.1404
  131407       5.1405
 3700764       5.1413
 8103813       5.1415
10947288       5.1416
 4747569       5.1419
 3817088       5.1422
 4734432       5.1424
 9597867       5.1426
 5206988       5.1437
10513782       5.1442
 8589945       5.1444
 3692340       5.1445
 7895442       5.1448
 9600620       5.1453
 8590024       5.1455
 4734033       5.1459
 5207354       5.1460
 5669192       5.1462
 8752047       5.1463
 9600657       5.1464
 8867544       5.1472
 8867625       5.1483
 5210554       5.1485
 3836422       5.1487
 3692429       5.1503
 4747854       5.1515
 5207753       5.1518
 9596420       5.1524
 8752985       5.1527
 7895512       5.1529
 3696074       5.1530
 3991555       5.1532
 9596447       5.1534
 5210820       5.1543
 3837088       5.1545
 8588825       5.1554
 8588904       5.1565
 5211353       5.1566
 5499932       5.1573
 8737646       5.1576
10948786       5.1580
10543512       5.1583
 8752034       5.1588
 3696163       5.1589
 3991189       5.1590
10948799       5.1591
10543672       5.1593
 7895752       5.1597
 5517021       5.1598
 8864603       5.1600
 5675992       5.1608
 3691219       5.1622
 5212153       5.1624
 8752015       5.1628
 5499968       5.1631
 9594544       5.1641
10948999       5.1650
 9594562       5.1652
 5517128       5.1656
 7387705       5.1660
 3778638       5.1666
 5507300       5.1668
 8283298       5.1679
 3690664       5.1680
 4128094       5.1688
 8283307       5.1690
 8753424       5.1693
 8866584       5.1696
10537641       5.1701
 9601138       5.1706
 8866664       5.1707
 3694207       5.1712
 7387718       5.1718
 5507380       5.1726
 5227086       5.1735
 9596358       5.1745
 4128107       5.1746
 8751982       5.1753
 9596367       5.1756
 8283441       5.1759
10948732       5.1760
 3778742       5.1769
 3694296       5.1770
10948745       5.1771
 8752916       5.1780
 8050441       5.1788
 5227353       5.1793
 8046775       5.1799
 9600903       5.1800
 9600929       5.1811
 4750305       5.1820
10498868       5.1825
 9606487       5.1830
 8007783       5.1831
 3728503       5.1835
10948839       5.1837
 9606866       5.1841
 8007824       5.1842
 8752925       5.1845
10947909       5.1846
10948852       5.1848
 4734434       5.1856
10947926       5.1857
 4256309       5.1860
 8597297       5.1869
 4262128       5.1871
 8741067       5.1877
 4732860       5.1878
 8597432       5.1880
 4734035       5.1886
 7895619       5.1889
 4119938       5.1890
 3728521       5.1893
 8752919       5.1905
 4732539       5.1909
10948194       5.1910
 4256322       5.1917
10948212       5.1921
  122001       5.1926
 4262183       5.1928
10545431       5.1933
 3807178       5.1935
 8008422       5.1936
10498878       5.1939
10545618       5.1944
 8008461       5.1947
 3778923       5.1952
 7895690       5.1953
 4748427       5.1958
 9705026       5.1968
 4256542       5.1974
  126421       5.1978
 8598632       5.1983
10499067       5.1986
 9603821       5.1991
 3807174       5.1993
 8598765       5.1994
 8107864       5.1995
10503115       5.1996
 4752703       5.1997
  121842       5.1998
 9603954       5.2002
 8107877       5.2006
10503194       5.2007
 8737746       5.2009
 8741094       5.2010
10947767       5.2016
 4777524       5.2026
 4712311       5.2027
 4287522       5.2028
 4256555       5.2031
 7365822       5.2033
 8009114       5.2037
 3807148       5.2038
 4262228       5.2039
10490123       5.2042
 9704867       5.2047
10545619       5.2048
  126101       5.2051
 7895584       5.2058
 4748996       5.2062
 3797739       5.2063
 8108184       5.2064
  122428       5.2067
  122308       5.2068
 8108197       5.2075
 4710943       5.2076
 9495881       5.2078
 3693982       5.2080
10948051       5.2084
 4288342       5.2085
 9495895       5.2089
 4079784       5.2090
 3807147       5.2095
 4266976       5.2096
 9599510       5.2098
10501995       5.2104
 5629406       5.2106
 9599888       5.2109
10502074       5.2114
 8283726       5.2117
  122188       5.2118
 3627480       5.2122
 8010127       5.2123
 7895655       5.2126
 9704938       5.2127
 4715111       5.2128
 4696587       5.2131
 8595030       5.2132
 8010181       5.2134
 3694000       5.2137
 9704956       5.2138
10489670       5.2140
 4079827       5.2147
 3694413       5.2149
 4732140       5.2150
 8739412       5.2151
 8752101       5.2153
 8008104       5.2157
 4060613       5.2159
 5629415       5.2164
 8008145       5.2168
 4748142       5.2170
 8107815       5.2173
 4709575       5.2178
 3627577       5.2179
 8284010       5.2181
 8107818       5.2184
 5629565       5.2186
  121642       5.2188
 5515101       5.2191
 8284019       5.2192
 8009595       5.2201
 8113852       5.2202
 4759632       5.2203
 3694422       5.2206
 4746132       5.2210
 8009648       5.2211
 8113753       5.2213
 4033621       5.2215
 4060626       5.2216
10469163       5.2217
 5513181       5.2221
 5674280       5.2224
 8751780       5.2225
10498977       5.2227
10469176       5.2228
 4713682       5.2232
 4192663       5.2233
 4117289       5.2235
10501310       5.2237
10505355       5.2239
 8596230       5.2241
 5629574       5.2244
 5515208       5.2248
 8108023       5.2250
 8596298       5.2251
 3693670       5.2258
 8108038       5.2260
 7449520       5.2266
 5508040       5.2267
 4059813       5.2268
 4036288       5.2273
 4748711       5.2274
 5513288       5.2279
 5675057       5.2281
 8283584       5.2286
 4192676       5.2291
 4117306       5.2292
 8377850       5.2293
 5499942       5.2296
 4287876       5.2297
 7895086       5.2299
 3805766       5.2301
 4746558       5.2303
 8377750       5.2304
 3693689       5.2315
10913309       5.2316
 3728507       5.2320
 5509107       5.2324
 4059826       5.2325
10913327       5.2327
 4696569       5.2332
 3694289       5.2334
 3991289       5.2337
 4060214       5.2344
 4192996       5.2347
 5500042       5.2353
 4287898       5.2354
10504315       5.2358
 8283876       5.2364
 8751942       5.2367
 3728525       5.2377
 7894994       5.2389
 3694298       5.2392
 3992288       5.2395
 9624398       5.2398
 4060227       5.2401
 9608321       5.2402
 4193009       5.2404
 9624407       5.2409
 9608370       5.2413
 4288098       5.2418
 4745918       5.2422
 4125152       5.2426
 8537477       5.2428
 4749286       5.2429
 8417058       5.2435
 8751614       5.2436
 8537486       5.2438
 8417413       5.2445
 3778665       5.2447
 8202727       5.2453
 8202909       5.2463
 8752548       5.2466
 4120204       5.2469
 9561354       5.2475
 4288120       5.2476
 7895015       5.2478
 3805738       5.2484
 9561394       5.2485
 4254406       5.2500
 7276920       5.2501
 9607564       5.2508
 4746345       5.2515
 8537264       5.2517
 9607601       5.2519
 8168681       5.2526
 8537274       5.2527
 8168808       5.2537
 5629831       5.2541
 7422691       5.2542
 3779545       5.2544
 4746750       5.2545
 9710911       5.2546
 4254398       5.2557
 7276929       5.2558
 8180033       5.2561
 8181099       5.2572
 4732142       5.2575
 8751915       5.2582
 4730006       5.2596
 5629840       5.2598
 7422700       5.2599
 5630045       5.2605
 4731820       5.2606
 8279728       5.2616
 8279741       5.2626
 9560604       5.2628
 4729687       5.2630
 4254609       5.2638
 9710485       5.2650
 3779649       5.2651
 4728140       5.2654
 3623435       5.2659
 9710502       5.2661
 5630053       5.2662
 3779293       5.2687
 4727713       5.2689
 3796859       5.2693
 4254620       5.2695
 4743290       5.2697
 8279941       5.2704
 5629725       5.2709
 8279954       5.2714
 3623453       5.2716
 9710555       5.2718
 8381914       5.2722
 4696814       5.2725
 7277080       5.2726
 9486295       5.2727
 9710573       5.2728
 8381932       5.2732
 4742864       5.2733
  126715       5.2734
 9531161       5.2744
 8586699       5.2745
 4748083       5.2755
 3674229       5.2764
 5629735       5.2766
 3621842       5.2774
 5629938       5.2776
 7277089       5.2783
  121593       5.2788
 4701304       5.2794
 7459576       5.2799
 3641629       5.2805
 4255310       5.2807
 4696793       5.2821
 3622119       5.2831
 3779897       5.2833
 7449840       5.2841
 9601295       5.2845
 8596698       5.2850
 7459602       5.2856
 3641670       5.2861
 4255320       5.2864
 4744084       5.2869
 4084419       5.2875
 9678947       5.2889
 3779257       5.2896
 7449857       5.2898
 4698876       5.2899
 8856027       5.2900
 5476935       5.2901
 7895370       5.2909
 8856040       5.2910
 5629355       5.2921
 4696794       5.2922
 8751697       5.2925
 3780075       5.2926
 4717665       5.2928
  135820       5.2934
 7390850       5.2944
 3674189       5.2946
 5630275       5.2947
 7494695       5.2951
 4255543       5.2955
 5476971       5.2957
 4696730       5.2964
 3904179       5.2972
 9486922       5.2977
 9676174       5.2978
 5476927       5.2979
 3623000       5.2983
 8856188       5.2984
 9486935       5.2988
 4137001       5.2993
 4766177       5.2994
 4707028       5.2995
 8229290       5.2998
 7390877       5.3000
 5630284       5.3003
 9487577       5.3005
 7494748       5.3008
 8229344       5.3009
 8537584       5.3011
 4255553       5.3012
 7895157       5.3016
 8537593       5.3021
 7391012       5.3022
 4717666       5.3030
 4085361       5.3034
 5476962       5.3036
 8007964       5.3039
 3623018       5.3040
 3779826       5.3042
 8751751       5.3049
 8008762       5.3050
 8855868       5.3052
 8249937       5.3060
 8855881       5.3062
 3799121       5.3064
 8280741       5.3065
 7394292       5.3068
 4696623       5.3070
 4050786       5.3075
 8280754       5.3076
 8248646       5.3077
 7391056       5.3079
  135766       5.3087
 7394425       5.3090
 7895299       5.3091
 5629400       5.3092
 3626069       5.3097
 8238840       5.3098
 8590699       5.3100
 4704476       5.3102
 8239000       5.3108
 8587366       5.3110
 3617070       5.3117
 7389145       5.3119
 5630169       5.3123
 4050822       5.3131
 4771776       5.3132
 8281327       5.3133
 6352154       5.3134
 3779969       5.3135
 8751671       5.3136
 8281341       5.3143
 7394470       5.3147
 3626247       5.3153
 7459095       5.3162
 4696693       5.3172
 6377035       5.3173
 3617088       5.3174
 8247691       5.3175
 7389171       5.3176
 4287532       5.3179
 5630179       5.3180
 8539612       5.3181
 8247744       5.3185
 9601757       5.3187
 6352224       5.3190
 8539621       5.3192
 7366783       5.3194
 3799631       5.3197
 8236735       5.3198
 3617356       5.3201
 6353646       5.3207
 8575721       5.3208
 8236850       5.3209
 8006984       5.3211
 6352135       5.3212
 3799728       5.3213
 7691681       5.3216
 7459122       5.3219
 8006924       5.3221
 4179856       5.3222
 8238841       5.3223
 6377048       5.3229
 8752926       5.3230
 4770087       5.3234
 4287565       5.3235
 8280368       5.3240
 6377075       5.3251
 7389349       5.3254
 5472768       5.3255
 3617374       5.3257
 5479435       5.3258
 9559857       5.3259
10925397       5.3260
 6353718       5.3264
 8751724       5.3266
 6352207       5.3268
 3616818       5.3269
 9559872       5.3270
10925530       5.3271
 7366942       5.3272
 8258439       5.3274
 4179756       5.3278
 6353629       5.3285
 8752959       5.3288
 6351586       5.3295
 4743851       5.3300
 4287654       5.3301
 6377120       5.3307
 5473301       5.3311
 7691824       5.3312
 8280954       5.3315
 4696543       5.3317
 8236736       5.3323
 3616835       5.3325
 7366986       5.3328
 8236851       5.3333
 6353700       5.3341
 3778636       5.3349
 6351621       5.3351
 4287676       5.3357
 8538404       5.3361
 8575547       5.3372
 6351574       5.3373
 4737639       5.3375
 8256815       5.3376
 8575560       5.3382
 8256904       5.3386
 3799524       5.3387
 4288382       5.3389
 7895762       5.3402
 3799680       5.3406
 4735505       5.3411
 4724915       5.3416
 4770426       5.3420
 9687693       5.3424
 8753091       5.3426
 6351612       5.3429
 9687721       5.3435
 4696483       5.3438
10924464       5.3445
 3778747       5.3449
 6353069       5.3451
 4725015       5.3454
 7315984       5.3467
 7691752       5.3486
 8859005       5.3492
10464545       5.3495
